type,eventId,socket_sequence,events
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1800.10', 'delta': '0.01388811', 'remaining': '0.01388811', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1801.00', 'delta': '0.12', 'remaining': '0.12', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1802.97', 'delta': '3', 'remaining': '3', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1805.00', 'delta': '0.06', 'remaining': '0.06', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1808.00', 'delta': '2', 'remaining': '2', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1808.13', 'delta': '12.5', 'remaining': '12.5', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1810.00', 'delta': '0.09352403', 'remaining': '0.09352403', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1810.70', 'delta': '2', 'remaining': '2', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1818.00', 'delta': '1.08925', 'remaining': '1.08925', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1818.18', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1820.00', 'delta': '23.74065934', 'remaining': '23.74065934', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1820.48', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1821.00', 'delta': '0.09390444', 'remaining': '0.09390444', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1825.10', 'delta': '0.01369787', 'remaining': '0.01369787', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1826.00', 'delta': '0.11', 'remaining': '0.11', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1826.38', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1827.00', 'delta': '0.19157088', 'remaining': '0.19157088', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1835.00', 'delta': '5.5', 'remaining': '5.5', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1837.00', 'delta': '0.05174197', 'remaining': '0.05174197', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1837.95', 'delta': '10', 'remaining': '10', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1841.56', 'delta': '0.053', 'remaining': '0.053', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1845.99', 'delta': '0.20235423', 'remaining': '0.20235423', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1850.00', 'delta': '22.37611714', 'remaining': '22.37611714', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1850.10', 'delta': '0.01351278', 'remaining': '0.01351278', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1851.00', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1851.03', 'delta': '0.27011987', 'remaining': '0.27011987', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1851.82', 'delta': '0.02700046', 'remaining': '0.02700046', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1852.33', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1853.00', 'delta': '8.09498111', 'remaining': '8.09498111', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1855.00', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1856.00', 'delta': '0.40936', 'remaining': '0.40936', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1860.00', 'delta': '0.0376344', 'remaining': '0.0376344', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1870.00', 'delta': '1.01604278', 'remaining': '1.01604278', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1870.26', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1871.00', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1871.09', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1875.00', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1875.10', 'delta': '3.01333262', 'remaining': '3.01333262', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1876.00', 'delta': '0.25', 'remaining': '0.25', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1876.50', 'delta': '0.61668531', 'remaining': '0.61668531', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1877.33', 'delta': '0.757', 'remaining': '0.757', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1878.00', 'delta': '2', 'remaining': '2', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1879.00', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1886.00', 'delta': '2', 'remaining': '2', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1888.88', 'delta': '3.12941213', 'remaining': '3.12941213', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1889.00', 'delta': '2', 'remaining': '2', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1890.00', 'delta': '0.05291005', 'remaining': '0.05291005', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1890.89', 'delta': '0.07932772', 'remaining': '0.07932772', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1896.00', 'delta': '2', 'remaining': '2', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1898.58', 'delta': '0.26075', 'remaining': '0.26075', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1899.00', 'delta': '0.81411269', 'remaining': '0.81411269', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1900.00', 'delta': '15.97805786', 'remaining': '15.97805786', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1900.10', 'delta': '0.0263144', 'remaining': '0.0263144', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1902.00', 'delta': '0.77576235', 'remaining': '0.77576235', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1905.00', 'delta': '2', 'remaining': '2', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1907.00', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1907.09', 'delta': '2', 'remaining': '2', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1907.90', 'delta': '2', 'remaining': '2', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1908.00', 'delta': '15', 'remaining': '15', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1908.13', 'delta': '10', 'remaining': '10', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1908.88', 'delta': '0.07784669', 'remaining': '0.07784669', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1910.00', 'delta': '0.03664921', 'remaining': '0.03664921', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1910.10', 'delta': '0.00015705', 'remaining': '0.00015705', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1911.99', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1912.00', 'delta': '0.13714435', 'remaining': '0.13714435', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1915.26', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1916.88', 'delta': '0.06521013', 'remaining': '0.06521013', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1917.63', 'delta': '4', 'remaining': '4', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1919.19', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1920.10', 'delta': '0.00015624', 'remaining': '0.00015624', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1928.88', 'delta': '0.05184355', 'remaining': '0.05184355', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1930.10', 'delta': '0.00015543', 'remaining': '0.00015543', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1930.77', 'delta': '0.2564', 'remaining': '0.2564', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1934.00', 'delta': '2', 'remaining': '2', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1940.10', 'delta': '0.00015463', 'remaining': '0.00015463', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1950.00', 'delta': '56.15031279', 'remaining': '56.15031279', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1950.10', 'delta': '0.00015383', 'remaining': '0.00015383', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1950.88', 'delta': '0.06407364', 'remaining': '0.06407364', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1953.00', 'delta': '7.68049155', 'remaining': '7.68049155', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1955.00', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1955.56', 'delta': '0.1', 'remaining': '0.1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1956.00', 'delta': '0.23006134', 'remaining': '0.23006134', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1958.90', 'delta': '0.3573434', 'remaining': '0.3573434', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1960.00', 'delta': '0.03571428', 'remaining': '0.03571428', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1960.10', 'delta': '0.00015305', 'remaining': '0.00015305', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1961.89', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1962.00', 'delta': '0.073', 'remaining': '0.073', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1970.00', 'delta': '2.01522842', 'remaining': '2.01522842', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1970.10', 'delta': '0.00015227', 'remaining': '0.00015227', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1970.78', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1976.00', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1976.22', 'delta': '0.1', 'remaining': '0.1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1978.11', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1980.10', 'delta': '0.0001515', 'remaining': '0.0001515', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1985.00', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1986.00', 'delta': '5.29707955', 'remaining': '5.29707955', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1988.88', 'delta': '0.07541933', 'remaining': '0.07541933', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1990.10', 'delta': '0.00015074', 'remaining': '0.00015074', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1995.01', 'delta': '10', 'remaining': '10', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1998.00', 'delta': '100', 'remaining': '100', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1999.00', 'delta': '0.0250125', 'remaining': '0.0250125', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1999.02', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '1999.99', 'delta': '0.03', 'remaining': '0.03', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2000.00', 'delta': '146.54445786', 'remaining': '146.54445786', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2000.10', 'delta': '0.02519873', 'remaining': '0.02519873', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2000.90', 'delta': '10', 'remaining': '10', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2001.00', 'delta': '0.57990004', 'remaining': '0.57990004', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2001.18', 'delta': '1.5', 'remaining': '1.5', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2002.15', 'delta': '0.25', 'remaining': '0.25', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2005.00', 'delta': '0.77431421', 'remaining': '0.77431421', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2006.00', 'delta': '0.99700897', 'remaining': '0.99700897', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2006.79', 'delta': '2.62176909', 'remaining': '2.62176909', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2008.00', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2008.88', 'delta': '0.05575245', 'remaining': '0.05575245', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2010.00', 'delta': '3.82238805', 'remaining': '3.82238805', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2010.10', 'delta': '0.00014924', 'remaining': '0.00014924', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2012.00', 'delta': '0.07', 'remaining': '0.07', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2019.00', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2020.10', 'delta': '0.0001485', 'remaining': '0.0001485', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2025.00', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2029.73', 'delta': '0.2439', 'remaining': '0.2439', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2030.00', 'delta': '0.00738916', 'remaining': '0.00738916', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2030.10', 'delta': '0.00014777', 'remaining': '0.00014777', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2031.00', 'delta': '0.4874446', 'remaining': '0.4874446', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2031.11', 'delta': '1.42779071', 'remaining': '1.42779071', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2040.00', 'delta': '0.5', 'remaining': '0.5', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2040.10', 'delta': '0.00014705', 'remaining': '0.00014705', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2050.00', 'delta': '27.10786583', 'remaining': '27.10786583', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2050.10', 'delta': '0.00014633', 'remaining': '0.00014633', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2052.00', 'delta': '24.43647173', 'remaining': '24.43647173', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2053.00', 'delta': '7.3063809', 'remaining': '7.3063809', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2055.56', 'delta': '0.1', 'remaining': '0.1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2060.00', 'delta': '2.03398058', 'remaining': '2.03398058', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2060.10', 'delta': '0.00014562', 'remaining': '0.00014562', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2065.00', 'delta': '2.4781', 'remaining': '2.4781', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2069.00', 'delta': '0.198', 'remaining': '0.198', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2070.00', 'delta': '14.5', 'remaining': '14.5', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2070.10', 'delta': '0.00014492', 'remaining': '0.00014492', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2070.81', 'delta': '0.07171589', 'remaining': '0.07171589', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2075.00', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2080.10', 'delta': '0.00014422', 'remaining': '0.00014422', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2085.00', 'delta': '5', 'remaining': '5', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2088.00', 'delta': '0.02394636', 'remaining': '0.02394636', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2088.88', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2090.00', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2090.06', 'delta': '2', 'remaining': '2', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2090.10', 'delta': '0.00014353', 'remaining': '0.00014353', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2090.60', 'delta': '2', 'remaining': '2', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2093.00', 'delta': '2', 'remaining': '2', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2096.00', 'delta': '3', 'remaining': '3', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2099.00', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2100.00', 'delta': '27.17569515', 'remaining': '27.17569515', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2100.10', 'delta': '0.02399885', 'remaining': '0.02399885', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2101.00', 'delta': '3.14', 'remaining': '3.14', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2101.01', 'delta': '0.06663461', 'remaining': '0.06663461', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2102.57', 'delta': '2.37804211', 'remaining': '2.37804211', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2104.70', 'delta': '24.70660901', 'remaining': '24.70660901', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2105.00', 'delta': '0.49881235', 'remaining': '0.49881235', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2108.92', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2110.00', 'delta': '1.03317535', 'remaining': '1.03317535', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2110.10', 'delta': '0.00014217', 'remaining': '0.00014217', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2111.12', 'delta': '45.47349274', 'remaining': '45.47349274', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2112.20', 'delta': '0.23437647', 'remaining': '0.23437647', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2120.00', 'delta': '1.25088206', 'remaining': '1.25088206', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2120.10', 'delta': '0.0001415', 'remaining': '0.0001415', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2122.22', 'delta': '1.39', 'remaining': '1.39', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2123.00', 'delta': '0.94206311', 'remaining': '0.94206311', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2125.00', 'delta': '1.6', 'remaining': '1.6', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2130.00', 'delta': '0.00704225', 'remaining': '0.00704225', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2130.10', 'delta': '0.00014083', 'remaining': '0.00014083', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2131.00', 'delta': '0.14077897', 'remaining': '0.14077897', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2140.00', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2140.10', 'delta': '0.00014018', 'remaining': '0.00014018', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2140.44', 'delta': '0.23359683', 'remaining': '0.23359683', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2142.63', 'delta': '0.04667161', 'remaining': '0.04667161', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2150.00', 'delta': '23.10953487', 'remaining': '23.10953487', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2150.10', 'delta': '0.00013952', 'remaining': '0.00013952', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2151.11', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2152.00', 'delta': '2', 'remaining': '2', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2153.00', 'delta': '4.64468183', 'remaining': '4.64468183', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2155.00', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2158.70', 'delta': '23.16208829', 'remaining': '23.16208829', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2160.00', 'delta': '0.0324074', 'remaining': '0.0324074', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2160.10', 'delta': '0.00013888', 'remaining': '0.00013888', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2165.00', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2167.00', 'delta': '2', 'remaining': '2', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2167.10', 'delta': '3', 'remaining': '3', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2168.00', 'delta': '2', 'remaining': '2', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2170.10', 'delta': '0.00013824', 'remaining': '0.00013824', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2175.00', 'delta': '2', 'remaining': '2', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2177.00', 'delta': '2', 'remaining': '2', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2177.90', 'delta': '1', 'remaining': '1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2178.88', 'delta': '0.7', 'remaining': '0.7', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '2179.56', 'delta': '0.1010101', 'remaining': '0.1010101', 'side': 'bid'}"
